ff_instance,min_slack
DFF_129,9999.0
DFF_1290,9999.0
DFF_1291,9999.0
DFF_1292,9999.0
DFF_1293,9999.0
DFF_1294,9999.0
DFF_1295,9999.0
DFF_1296,9999.0
DFF_1297,9999.0
DFF_1298,9999.0
DFF_1299,9999.0
DFF_13,9999.0
DFF_130,9999.0
DFF_1300,9999.0
DFF_1301,9999.0
DFF_1302,9999.0
DFF_1303,9999.0
DFF_1304,9999.0
DFF_1305,9999.0
DFF_1306,9999.0
DFF_1307,9999.0
DFF_1308,9999.0
DFF_1309,9999.0
DFF_131,9999.0
DFF_1310,9999.0
DFF_1311,9999.0
DFF_1312,9999.0
DFF_1313,9999.0
DFF_1314,9999.0
DFF_1315,9999.0
DFF_1316,9999.0
DFF_1317,9999.0
DFF_1318,9999.0
DFF_1319,9999.0
DFF_132,9999.0
DFF_1320,9999.0
DFF_1321,9999.0
DFF_1322,9999.0
DFF_1323,9999.0
DFF_1324,9999.0
DFF_1325,9999.0
DFF_1326,9999.0
DFF_1327,9999.0
DFF_1328,9999.0
DFF_1329,9999.0
DFF_133,9999.0
DFF_1330,9999.0
DFF_1331,9999.0
DFF_1332,9999.0
DFF_1333,9999.0
DFF_1334,9999.0
DFF_1335,9999.0
DFF_1336,9999.0
DFF_1337,9999.0
DFF_1338,9999.0
DFF_1339,9999.0
DFF_134,9999.0
DFF_1340,9999.0
DFF_1341,9999.0
DFF_1342,9999.0
DFF_1343,9999.0
DFF_1344,9999.0
DFF_1345,9999.0
DFF_1346,9999.0
DFF_1347,9999.0
DFF_1348,9999.0
DFF_1349,9999.0
DFF_135,9999.0
DFF_1350,9999.0
DFF_1351,9999.0
DFF_1352,9999.0
DFF_1353,9999.0
DFF_1354,9999.0
DFF_1355,9999.0
DFF_1356,9999.0
DFF_1357,9999.0
DFF_1358,9999.0
DFF_1359,9999.0
DFF_136,9999.0
DFF_1360,9999.0
DFF_1361,9999.0
DFF_1362,9999.0
DFF_1363,9999.0
DFF_1364,9999.0
DFF_1365,9999.0
DFF_1366,9999.0
DFF_1367,9999.0
DFF_1368,9999.0
DFF_1369,9999.0
DFF_137,9999.0
DFF_1370,9999.0
DFF_1371,9999.0
DFF_1372,9999.0
DFF_1373,9999.0
DFF_1374,9999.0
DFF_1375,9999.0
DFF_1376,9999.0
DFF_1377,9999.0
DFF_1378,9999.0
DFF_1379,9999.0
DFF_138,9999.0
DFF_1380,9999.0
DFF_1381,9999.0
DFF_1382,9999.0
DFF_1383,9999.0
DFF_1384,9999.0
DFF_1385,9999.0
DFF_1386,9999.0
DFF_1387,9999.0
DFF_1388,9999.0
DFF_1389,9999.0
DFF_139,9999.0
DFF_1390,9999.0
DFF_1391,9999.0
DFF_1392,9999.0
DFF_1393,9999.0
DFF_1394,9999.0
DFF_1395,9999.0
DFF_1396,9999.0
DFF_1397,9999.0
DFF_1398,9999.0
DFF_1399,9999.0
DFF_14,9999.0
DFF_140,9999.0
DFF_1400,9999.0
DFF_1401,9999.0
DFF_1402,9999.0
DFF_1403,9999.0
DFF_1404,9999.0
DFF_1405,9999.0
DFF_1406,9999.0
DFF_1407,9999.0
DFF_1408,9999.0
DFF_1409,9999.0
DFF_141,9999.0
DFF_1410,9999.0
DFF_1411,9999.0
DFF_1412,9999.0
DFF_1413,9999.0
DFF_1414,9999.0
DFF_1415,9999.0
DFF_1416,9999.0
DFF_1417,9999.0
DFF_1418,9999.0
DFF_1419,9999.0
DFF_142,9999.0
DFF_1420,9999.0
DFF_1421,9999.0
DFF_1422,9999.0
DFF_1423,9999.0
DFF_1424,9999.0
DFF_1425,9999.0
DFF_1426,9999.0
DFF_1427,9999.0
DFF_1428,9999.0
DFF_1429,9999.0
DFF_143,9999.0
DFF_1430,9999.0
DFF_1431,9999.0
DFF_1432,9999.0
DFF_1433,9999.0
DFF_1434,9999.0
DFF_1435,9999.0
DFF_1436,9999.0
DFF_1437,9999.0
DFF_1438,9999.0
DFF_1439,9999.0
DFF_144,9999.0
DFF_1440,9999.0
DFF_1441,9999.0
DFF_1442,9999.0
DFF_1443,9999.0
DFF_1444,9999.0
DFF_1445,9999.0
DFF_1446,9999.0
DFF_1447,9999.0
DFF_1448,9999.0
DFF_1449,9999.0
DFF_145,9999.0
DFF_1450,9999.0
DFF_1451,9999.0
DFF_1452,9999.0
DFF_1453,9999.0
DFF_1454,9999.0
DFF_1455,9999.0
DFF_1456,9999.0
DFF_1457,9999.0
DFF_1458,9999.0
DFF_1459,9999.0
DFF_146,9999.0
DFF_1460,9999.0
DFF_1461,9999.0
DFF_1462,9999.0
DFF_1463,9999.0
DFF_1464,9999.0
DFF_1465,9999.0
DFF_1466,9999.0
DFF_1467,9999.0
DFF_1468,9999.0
DFF_1469,9999.0
DFF_147,9999.0
DFF_1470,9999.0
DFF_1471,9999.0
DFF_1472,9999.0
DFF_1473,9999.0
DFF_1474,9999.0
DFF_1475,9999.0
DFF_1476,9999.0
DFF_1477,9999.0
DFF_1478,9999.0
DFF_1479,9999.0
DFF_148,9999.0
DFF_1480,9999.0
DFF_1481,9999.0
DFF_1482,9999.0
DFF_1483,9999.0
DFF_1484,9999.0
DFF_1485,9999.0
DFF_1486,9999.0
DFF_1487,9999.0
DFF_1488,9999.0
DFF_1489,9999.0
DFF_149,9999.0
DFF_1490,9999.0
DFF_1491,9999.0
DFF_1492,9999.0
DFF_1493,9999.0
DFF_1494,9999.0
DFF_1495,9999.0
DFF_1496,9999.0
DFF_1497,9999.0
DFF_1498,9999.0
DFF_1499,9999.0
DFF_15,9999.0
DFF_150,9999.0
DFF_1500,9999.0
DFF_1501,9999.0
DFF_1502,9999.0
DFF_1503,9999.0
DFF_1504,9999.0
DFF_1505,9999.0
DFF_1506,9999.0
DFF_1507,9999.0
DFF_1508,9999.0
DFF_1509,9999.0
DFF_151,9999.0
DFF_1510,9999.0
DFF_1511,9999.0
DFF_1512,9999.0
DFF_1513,9999.0
DFF_1514,9999.0
DFF_1515,9999.0
DFF_1516,9999.0
DFF_1517,9999.0
DFF_1518,9999.0
DFF_1519,9999.0
DFF_152,9999.0
DFF_1520,9999.0
DFF_1521,9999.0
DFF_1522,9999.0
DFF_1523,9999.0
DFF_1524,9999.0
DFF_1525,9999.0
DFF_1526,9999.0
DFF_1527,9999.0
DFF_1528,9999.0
DFF_1529,9999.0
DFF_153,9999.0
DFF_1530,9999.0
DFF_1531,9999.0
DFF_1532,9999.0
DFF_1533,9999.0
DFF_1534,9999.0
DFF_1535,9999.0
DFF_1536,9999.0
DFF_1537,9999.0
DFF_1538,9999.0
DFF_1539,9999.0
DFF_154,9999.0
DFF_1540,9999.0
DFF_1541,9999.0
DFF_1542,9999.0
DFF_1543,9999.0
DFF_1544,9999.0
DFF_1545,9999.0
DFF_1546,9999.0
DFF_1547,9999.0
DFF_1548,9999.0
DFF_1549,9999.0
DFF_155,9999.0
DFF_1550,9999.0
DFF_1551,9999.0
DFF_1552,9999.0
DFF_1553,9999.0
DFF_1554,9999.0
DFF_1555,9999.0
DFF_1556,9999.0
DFF_1557,9999.0
DFF_1558,9999.0
DFF_1559,9999.0
DFF_156,9999.0
DFF_1560,9999.0
DFF_1561,9999.0
DFF_1562,9999.0
DFF_1563,9999.0
DFF_1564,9999.0
DFF_1565,9999.0
DFF_1566,9999.0
DFF_1567,9999.0
DFF_1568,9999.0
DFF_1569,9999.0
DFF_157,9999.0
DFF_1570,9999.0
DFF_1571,9999.0
DFF_1572,9999.0
DFF_1573,9999.0
DFF_1574,9999.0
DFF_1575,9999.0
DFF_1576,9999.0
DFF_1577,9999.0
DFF_1578,9999.0
DFF_1579,9999.0
DFF_158,9999.0
DFF_1580,9999.0
DFF_1581,9999.0
DFF_1582,9999.0
DFF_1583,9999.0
DFF_1584,9999.0
DFF_1585,9999.0
DFF_1586,9999.0
DFF_1587,9999.0
DFF_1588,9999.0
DFF_1589,9999.0
DFF_159,9999.0
DFF_1590,9999.0
DFF_1591,9999.0
DFF_1592,9999.0
DFF_1593,9999.0
DFF_1594,9999.0
DFF_1595,9999.0
DFF_1596,9999.0
DFF_1597,9999.0
DFF_1598,9999.0
DFF_1599,9999.0
DFF_16,9999.0
DFF_160,9999.0
DFF_1600,9999.0
DFF_1601,9999.0
DFF_1602,9999.0
DFF_1603,9999.0
DFF_1604,9999.0
DFF_1605,9999.0
DFF_1606,9999.0
DFF_1607,9999.0
DFF_1608,9999.0
DFF_1609,9999.0
DFF_161,9999.0
DFF_1610,9999.0
DFF_1611,9999.0
DFF_1612,9999.0
DFF_1613,9999.0
DFF_1614,9999.0
DFF_1615,9999.0
DFF_1616,9999.0
DFF_1617,9999.0
DFF_1618,9999.0
DFF_1619,9999.0
DFF_162,9999.0
DFF_1620,9999.0
DFF_1621,9999.0
DFF_1622,9999.0
DFF_1623,9999.0
DFF_1624,9999.0
DFF_1625,9999.0
DFF_1626,9999.0
DFF_1627,9999.0
DFF_1628,9999.0
DFF_1629,9999.0
DFF_163,9999.0
DFF_1630,9999.0
DFF_1631,9999.0
DFF_1632,9999.0
DFF_1633,9999.0
DFF_1634,9999.0
DFF_1635,9999.0
DFF_164,9999.0
DFF_165,9999.0
DFF_166,9999.0
DFF_167,9999.0
DFF_168,9999.0
DFF_169,9999.0
DFF_17,9999.0
DFF_170,9999.0
DFF_171,9999.0
DFF_172,9999.0
DFF_173,9999.0
DFF_174,9999.0
DFF_175,9999.0
DFF_176,9999.0
DFF_177,9999.0
DFF_178,9999.0
DFF_179,9999.0
DFF_18,9999.0
DFF_180,9999.0
DFF_181,9999.0
DFF_182,9999.0
DFF_183,9999.0
DFF_184,9999.0
DFF_185,9999.0
DFF_186,9999.0
DFF_187,9999.0
DFF_188,9999.0
DFF_189,9999.0
DFF_19,9999.0
DFF_190,9999.0
DFF_191,9999.0
DFF_192,9999.0
DFF_193,9999.0
DFF_194,9999.0
DFF_195,9999.0
DFF_196,9999.0
DFF_197,9999.0
DFF_198,9999.0
DFF_199,9999.0
DFF_2,9999.0
DFF_20,9999.0
DFF_200,9999.0
DFF_201,9999.0
DFF_202,9999.0
DFF_203,9999.0
DFF_204,9999.0
DFF_205,9999.0
DFF_206,9999.0
DFF_207,9999.0
DFF_208,9999.0
DFF_209,9999.0
DFF_21,9999.0
DFF_210,9999.0
DFF_211,9999.0
DFF_212,9999.0
DFF_213,9999.0
DFF_214,9999.0
DFF_215,9999.0
DFF_216,9999.0
DFF_217,9999.0
DFF_218,9999.0
DFF_219,9999.0
DFF_22,9999.0
DFF_220,9999.0
DFF_221,9999.0
DFF_222,9999.0
DFF_223,9999.0
DFF_224,9999.0
DFF_225,9999.0
DFF_226,9999.0
DFF_227,9999.0
DFF_228,9999.0
DFF_229,9999.0
DFF_23,9999.0
DFF_230,9999.0
DFF_231,9999.0
DFF_232,9999.0
DFF_233,9999.0
DFF_234,9999.0
DFF_235,9999.0
DFF_236,9999.0
DFF_237,9999.0
DFF_238,9999.0
DFF_239,9999.0
DFF_24,9999.0
DFF_240,9999.0
DFF_241,9999.0
DFF_242,9999.0
DFF_243,9999.0
DFF_244,9999.0
DFF_245,9999.0
DFF_246,9999.0
DFF_247,9999.0
DFF_248,9999.0
DFF_249,9999.0
DFF_25,9999.0
DFF_250,9999.0
DFF_251,9999.0
DFF_252,9999.0
DFF_253,9999.0
DFF_254,9999.0
DFF_255,9999.0
DFF_256,9999.0
DFF_257,9999.0
DFF_258,9999.0
DFF_259,9999.0
DFF_26,9999.0
DFF_260,9999.0
DFF_261,9999.0
DFF_262,9999.0
DFF_263,9999.0
DFF_264,9999.0
DFF_265,9999.0
DFF_266,9999.0
DFF_267,9999.0
DFF_268,9999.0
DFF_269,9999.0
DFF_27,9999.0
DFF_270,9999.0
DFF_271,9999.0
DFF_272,9999.0
DFF_273,9999.0
DFF_274,9999.0
DFF_275,9999.0
DFF_276,9999.0
DFF_277,9999.0
DFF_278,9999.0
DFF_279,9999.0
DFF_28,9999.0
DFF_280,9999.0
DFF_281,9999.0
DFF_282,9999.0
DFF_283,9999.0
DFF_284,9999.0
DFF_285,9999.0
DFF_286,9999.0
DFF_287,9999.0
DFF_288,9999.0
DFF_289,9999.0
DFF_29,9999.0
DFF_290,9999.0
DFF_291,9999.0
DFF_292,9999.0
DFF_293,9999.0
DFF_294,9999.0
DFF_295,9999.0
DFF_296,9999.0
DFF_297,9999.0
DFF_298,9999.0
DFF_299,9999.0
DFF_3,9999.0
DFF_30,9999.0
DFF_300,9999.0
DFF_301,9999.0
DFF_302,9999.0
DFF_303,9999.0
DFF_304,9999.0
DFF_305,9999.0
DFF_306,9999.0
DFF_307,9999.0
DFF_308,9999.0
DFF_309,9999.0
DFF_31,9999.0
DFF_310,9999.0
DFF_311,9999.0
DFF_312,9999.0
DFF_313,9999.0
DFF_314,9999.0
DFF_315,9999.0
DFF_316,9999.0
DFF_317,9999.0
DFF_318,9999.0
DFF_319,9999.0
DFF_32,9999.0
DFF_320,9999.0
DFF_321,9999.0
DFF_322,9999.0
DFF_323,9999.0
DFF_324,9999.0
DFF_325,9999.0
DFF_326,9999.0
DFF_327,9999.0
DFF_328,9999.0
DFF_329,9999.0
DFF_33,9999.0
DFF_330,9999.0
DFF_331,9999.0
DFF_332,9999.0
DFF_333,9999.0
DFF_334,9999.0
DFF_335,9999.0
DFF_336,9999.0
DFF_337,9999.0
DFF_338,9999.0
DFF_339,9999.0
DFF_34,9999.0
DFF_340,9999.0
DFF_341,9999.0
DFF_342,9999.0
DFF_343,9999.0
DFF_344,9999.0
DFF_345,9999.0
DFF_346,9999.0
DFF_347,9999.0
DFF_348,9999.0
DFF_349,9999.0
DFF_35,9999.0
DFF_350,9999.0
DFF_351,9999.0
DFF_352,9999.0
DFF_353,9999.0
DFF_354,9999.0
DFF_355,9999.0
DFF_356,9999.0
DFF_357,9999.0
DFF_358,9999.0
DFF_359,9999.0
DFF_36,9999.0
DFF_360,9999.0
DFF_361,9999.0
DFF_362,9999.0
DFF_363,9999.0
DFF_364,9999.0
DFF_365,9999.0
DFF_366,9999.0
DFF_367,9999.0
DFF_368,9999.0
DFF_369,9999.0
DFF_37,9999.0
DFF_370,9999.0
DFF_371,9999.0
DFF_372,9999.0
DFF_373,9999.0
DFF_374,9999.0
DFF_375,9999.0
DFF_376,9999.0
DFF_377,9999.0
DFF_378,9999.0
DFF_379,9999.0
DFF_38,9999.0
DFF_380,9999.0
DFF_381,9999.0
DFF_382,9999.0
DFF_383,9999.0
DFF_384,9999.0
DFF_385,9999.0
DFF_386,9999.0
DFF_387,9999.0
DFF_388,9999.0
DFF_389,9999.0
DFF_39,9999.0
DFF_390,9999.0
DFF_391,9999.0
DFF_392,9999.0
DFF_393,9999.0
DFF_394,9999.0
DFF_395,9999.0
DFF_396,9999.0
DFF_397,9999.0
DFF_398,9999.0
DFF_399,9999.0
DFF_4,9999.0
DFF_40,9999.0
DFF_400,9999.0
DFF_401,9999.0
DFF_402,9999.0
DFF_403,9999.0
DFF_404,9999.0
DFF_405,9999.0
DFF_406,9999.0
DFF_407,9999.0
DFF_408,9999.0
DFF_409,9999.0
DFF_41,9999.0
DFF_410,9999.0
DFF_411,9999.0
DFF_412,9999.0
DFF_413,9999.0
DFF_414,9999.0
DFF_415,9999.0
DFF_416,9999.0
DFF_417,9999.0
DFF_418,9999.0
DFF_419,9999.0
DFF_42,9999.0
DFF_420,9999.0
DFF_421,9999.0
DFF_422,9999.0
DFF_423,9999.0
DFF_424,9999.0
DFF_425,9999.0
DFF_426,9999.0
DFF_427,9999.0
DFF_428,9999.0
DFF_429,9999.0
DFF_43,9999.0
DFF_430,9999.0
DFF_431,9999.0
DFF_432,9999.0
DFF_433,9999.0
DFF_434,9999.0
DFF_435,9999.0
DFF_436,9999.0
DFF_437,9999.0
DFF_438,9999.0
DFF_439,9999.0
DFF_44,9999.0
DFF_440,9999.0
DFF_441,9999.0
DFF_442,9999.0
DFF_443,9999.0
DFF_444,9999.0
DFF_445,9999.0
DFF_446,9999.0
DFF_447,9999.0
DFF_448,9999.0
DFF_449,9999.0
DFF_45,9999.0
DFF_450,9999.0
DFF_451,9999.0
DFF_452,9999.0
DFF_453,9999.0
DFF_454,9999.0
DFF_455,9999.0
DFF_456,9999.0
DFF_457,9999.0
DFF_458,9999.0
DFF_459,9999.0
DFF_46,9999.0
DFF_460,9999.0
DFF_461,9999.0
DFF_462,9999.0
DFF_463,9999.0
DFF_464,9999.0
DFF_465,9999.0
DFF_466,9999.0
DFF_467,9999.0
DFF_468,9999.0
DFF_469,9999.0
DFF_47,9999.0
DFF_470,9999.0
DFF_471,9999.0
DFF_472,9999.0
DFF_473,9999.0
DFF_474,9999.0
DFF_475,9999.0
DFF_476,9999.0
DFF_477,9999.0
DFF_478,9999.0
DFF_479,9999.0
DFF_48,9999.0
DFF_480,9999.0
DFF_481,9999.0
DFF_482,9999.0
DFF_483,9999.0
DFF_484,9999.0
DFF_485,9999.0
DFF_486,9999.0
DFF_487,9999.0
DFF_488,9999.0
DFF_489,9999.0
DFF_49,9999.0
DFF_490,9999.0
DFF_491,9999.0
DFF_492,9999.0
DFF_493,9999.0
DFF_494,9999.0
DFF_495,9999.0
DFF_496,9999.0
DFF_497,9999.0
DFF_498,9999.0
DFF_499,9999.0
DFF_5,9999.0
DFF_50,9999.0
DFF_500,9999.0
DFF_501,9999.0
DFF_502,9999.0
DFF_503,9999.0
DFF_504,9999.0
DFF_505,9999.0
DFF_506,9999.0
DFF_507,9999.0
DFF_508,9999.0
DFF_509,9999.0
DFF_51,9999.0
DFF_510,9999.0
DFF_511,9999.0
DFF_512,9999.0
DFF_513,9999.0
DFF_514,9999.0
DFF_515,9999.0
DFF_516,9999.0
DFF_517,9999.0
DFF_518,9999.0
DFF_519,9999.0
DFF_52,9999.0
DFF_520,9999.0
DFF_521,9999.0
DFF_522,9999.0
DFF_523,9999.0
DFF_524,9999.0
DFF_525,9999.0
DFF_526,9999.0
DFF_527,9999.0
DFF_528,9999.0
DFF_529,9999.0
DFF_53,9999.0
DFF_530,9999.0
DFF_531,9999.0
DFF_532,9999.0
DFF_533,9999.0
DFF_534,9999.0
DFF_535,9999.0
DFF_536,9999.0
DFF_537,9999.0
DFF_538,9999.0
DFF_539,9999.0
DFF_54,9999.0
DFF_540,9999.0
DFF_541,9999.0
DFF_542,9999.0
DFF_543,9999.0
DFF_544,9999.0
DFF_545,9999.0
DFF_546,9999.0
DFF_547,9999.0
DFF_548,9999.0
DFF_549,9999.0
DFF_55,9999.0
DFF_550,9999.0
DFF_551,9999.0
DFF_552,9999.0
DFF_553,9999.0
DFF_554,9999.0
DFF_555,9999.0
DFF_556,9999.0
DFF_557,9999.0
DFF_558,9999.0
DFF_559,9999.0
DFF_56,9999.0
DFF_560,9999.0
DFF_561,9999.0
DFF_562,9999.0
DFF_563,9999.0
DFF_564,9999.0
DFF_565,9999.0
DFF_566,9999.0
DFF_567,9999.0
DFF_568,9999.0
DFF_569,9999.0
DFF_57,9999.0
DFF_570,9999.0
DFF_571,9999.0
DFF_572,9999.0
DFF_573,9999.0
DFF_574,9999.0
DFF_575,9999.0
DFF_576,9999.0
DFF_577,9999.0
DFF_578,9999.0
DFF_579,9999.0
DFF_58,9999.0
DFF_580,9999.0
DFF_581,9999.0
DFF_582,9999.0
DFF_583,9999.0
DFF_584,9999.0
DFF_585,9999.0
DFF_586,9999.0
DFF_587,9999.0
DFF_588,9999.0
DFF_589,9999.0
DFF_59,9999.0
DFF_590,9999.0
DFF_591,9999.0
DFF_592,9999.0
DFF_593,9999.0
DFF_594,9999.0
DFF_595,9999.0
DFF_596,9999.0
DFF_597,9999.0
DFF_598,9999.0
DFF_599,9999.0
DFF_6,9999.0
DFF_60,9999.0
DFF_600,9999.0
DFF_601,9999.0
DFF_602,9999.0
DFF_603,9999.0
DFF_604,9999.0
DFF_605,9999.0
DFF_606,9999.0
DFF_607,9999.0
DFF_608,9999.0
DFF_609,9999.0
DFF_61,9999.0
DFF_610,9999.0
DFF_611,9999.0
DFF_612,9999.0
DFF_613,9999.0
DFF_614,9999.0
DFF_615,9999.0
DFF_616,9999.0
