ff_index,ff_name,timing_score,is_non_scan
194,U_g753,23,0
195,U_g1296,38,0
196,U_g3151,36,0
197,U_g2980,34,0
198,U_g6727,18,0
199,U_g3530,24,0
200,U_g4742,11,0
201,U_g4104,30,0
202,U_g1532,33,0
203,U_g4304,27,0
204,U_g2177,26,0
205,U_g3010,31,0
206,U_g52,37,0
207,U_g4754,15,0
208,U_g1189,24,0
209,U_g2287,32,0
210,U_g4273,18,0
211,U_g1389,22,0
212,U_g1706,21,0
213,U_g5835,12,0
214,U_g1171,24,0
215,U_g4269,15,0
216,U_g2399,26,0
217,U_g3372,24,0
218,U_g4983,25,0
219,U_g5611,31,0
220,U_g3618,0,0
221,U_g4572,28,0
222,U_g3143,32,0
223,U_g2898,38,0
224,U_g3343,24,0
225,U_g3235,22,0
226,U_g4543,30,0
227,U_g3566,24,0
228,U_g4534,23,0
229,U_g4961,30,0
230,U_g6398,32,0
231,U_g4927,37,0
232,U_g2259,26,0
233,U_g2819,26,0
234,U_g4414,28,0
235,U_g5802,0,0
236,U_g2852,37,0
237,U_g417,24,0
238,U_g681,23,0
239,U_g437,25,0
240,U_g351,33,0
241,U_g5901,18,0
242,U_g2886,33,0
243,U_g3494,23,0
244,U_g5511,29,0
245,U_g3518,33,0
246,U_g1604,18,0
247,U_g4135,27,0
248,U_g5092,32,0
249,U_g4831,16,0
250,U_g4382,28,0
251,U_g6386,8,0
252,U_g479,19,0
253,U_g3965,24,0
254,U_g4749,32,0
255,U_g2008,20,0
256,U_g736,0,0
257,U_g3933,28,0
258,U_g222,24,0
259,U_g3050,27,0
260,U_g5736,14,0
261,U_g1052,21,0
262,U_g58,9,0
263,U_g5623,0,0
264,U_g2122,18,0
265,U_g2465,31,0
266,U_g6483,30,0
267,U_g5889,20,0
268,U_g4495,31,0
269,U_g365,22,0
270,U_g4653,15,0
271,U_g3179,18,0
272,U_g1728,21,0
273,U_g2433,19,0
274,U_g3835,17,0
275,U_g6187,30,0
276,U_g4917,36,0
277,U_g1070,15,0
278,U_g822,30,0
279,U_g6027,0,0
280,U_g914,31,0
281,U_g5339,0,0
282,U_g4164,20,0
283,U_g969,17,0
284,U_g2807,24,0
285,U_g5424,17,0
286,U_g4054,24,0
287,U_g6191,30,0
288,U_g5077,15,0
289,U_g5523,26,0
290,U_g3680,0,0
291,U_g6637,26,0
292,U_g174,10,0
293,U_g1682,17,0
294,U_g355,33,0
295,U_g1087,0,0
296,U_g1105,18,0
297,U_g2342,28,0
298,U_g6307,17,0
299,U_g3802,0,0
300,U_g6159,10,0
301,U_g2255,21,0
302,U_g2815,25,0
303,U_g911,31,0
304,U_g43,16,0
305,U_g4012,0,0
306,U_g1748,25,0
307,U_g5551,23,0
308,U_g5742,27,0
309,U_g3558,25,0
310,U_g5499,21,0
311,U_g2960,38,0
312,U_g3901,21,0
313,U_g4888,15,0
314,U_g6251,10,0
315,U_g6315,0,0
316,U_g1373,17,0
317,U_g3092,27,0
318,U_g157,20,0
319,U_g2783,21,0
320,U_g4281,0,0
321,U_g3574,22,0
322,U_g2112,15,0
323,U_g1283,33,0
324,U_g433,26,0
325,U_g4297,0,0
326,U_g5983,0,0
327,U_g1459,0,0
328,U_g758,26,0
329,U_g5712,32,0
330,U_g4138,27,0
331,U_g4639,16,0
332,U_g6537,20,0
333,U_g5543,25,0
334,U_g1582,0,0
335,U_g3736,18,0
336,U_g5961,33,0
337,U_g6243,18,0
338,U_g632,26,0
339,U_g1227,24,0
340,U_g3889,18,0
341,U_g3476,26,0
342,U_g1664,20,0
343,U_g1246,13,0
344,U_g6128,25,0
345,U_g6629,23,0
346,U_g246,16,0
347,U_g4049,28,0
348,U_g4449,31,0
349,U_g2932,12,0
350,U_g4575,19,0
351,U_g4098,24,0
352,U_g4498,27,0
353,U_g528,25,0
354,U_g5436,27,0
355,U_g16,34,0
356,U_g3139,32,0
357,U_g102,33,0
358,U_g4584,18,0
359,U_g142,26,0
360,U_g5335,0,0
361,U_g5831,23,0
362,U_g239,32,0
363,U_g1216,20,0
364,U_g2848,37,0
365,U_g5805,0,0
366,U_g5022,18,0
367,U_g4019,0,0
368,U_g1030,22,0
369,U_g3672,0,0
370,U_g3231,22,0
371,U_g6490,32,0
372,U_g1430,0,0
373,U_g4452,0,0
374,U_g2241,21,0
375,U_g1564,6,0
376,U_g5798,25,0
377,U_g6148,0,0
378,U_g6649,21,0
379,U_g110,18,0
380,U_g884,0,0
381,U_g3742,21,0
382,U_g225,18,0
383,U_g4486,31,0
384,U_g4504,30,0
385,U_g5873,24,0
386,U_g5037,16,0
387,U_g2319,26,0
388,U_g5495,16,0
389,U_g4185,24,0
390,U_g5208,19,0
391,U_g2152,21,0
392,U_g5579,27,0
393,U_g5869,16,0
394,U_g5719,21,0
395,U_g1589,22,0
396,U_g5752,23,0
397,U_g6279,25,0
398,U_g5917,20,0
399,U_g2975,33,0
400,U_g6167,30,0
401,U_g3983,0,0
402,U_g2599,32,0
403,U_g1448,25,0
404,U_g881,0,0
405,U_g3712,24,0
406,U_g2370,22,0
407,U_g5164,24,0
408,U_g1333,0,0
409,U_g153,18,0
410,U_g6549,31,0
411,U_g4087,20,0
412,U_g4801,25,0
413,U_g2984,52,0
414,U_g3961,21,0
415,U_g5770,31,0
416,U_g962,33,0
417,U_g101,14,0
418,U_g4226,0,0
419,U_g6625,21,0
420,U_g51,33,0
421,U_g1018,15,0
422,U_g1418,21,0
423,U_g4045,28,0
424,U_g1467,23,0
425,U_g2461,25,0
426,U_g5706,31,0
427,U_g457,24,0
428,U_g2756,31,0
429,U_g5990,14,0
430,U_g471,24,0
431,U_g1256,32,0
432,U_g5029,22,0
433,U_g6519,17,0
434,U_g4169,24,0
435,U_g1816,31,0
436,U_g4369,17,0
437,U_g3436,19,0
438,U_g5787,20,0
439,U_g4578,30,0
440,U_g4459,17,0
441,U_g3831,17,0
442,U_g2514,26,0
443,U_g3288,17,0
444,U_g2403,22,0
445,U_g2145,36,0
446,U_g1700,22,0
447,U_g513,31,0
448,U_g2841,20,0
449,U_g5297,27,0
450,U_g3805,0,0
451,U_g2763,18,0
452,U_g4793,32,0
453,U_g952,38,0
454,U_g1263,17,0
455,U_g1950,31,0
456,U_g5138,17,0
457,U_g2307,23,0
458,U_g5109,0,0
459,U_g5791,27,0
460,U_g3798,26,0
461,U_g4664,19,0
462,U_g2223,25,0
463,U_g5808,23,0
464,U_g6645,26,0
465,U_g2016,22,0
466,U_g5759,18,0
467,U_g3873,20,0
468,U_g3632,0,0
469,U_g2315,19,0
470,U_g2811,26,0
471,U_g5957,21,0
472,U_g2047,18,0
473,U_g3869,24,0
474,U_g6358,0,0
475,U_g3719,20,0
476,U_g5575,31,0
477,U_g46,37,0
478,U_g3752,25,0
479,U_g3917,28,0
480,U_g4188,0,0
481,U_g1585,1,0
482,U_g4388,28,0
483,U_g6275,18,0
484,U_g6311,17,0
485,U_g4216,0,0
486,U_g1041,12,0
487,U_g2595,24,0
488,U_g2537,22,0
489,U_g136,32,0
490,U_g4430,31,0
491,U_g4564,31,0
492,U_g3454,0,0
493,U_g4826,31,0
494,U_g6239,18,0
495,U_g3770,19,0
496,U_g232,17,0
497,U_g5268,18,0
498,U_g6545,36,0
499,U_g2417,26,0
500,U_g1772,18,0
501,U_g4741,17,0
502,U_g5052,19,0
503,U_g5452,17,0
504,U_g1890,23,0
505,U_g2629,27,0
506,U_g572,23,0
507,U_g2130,36,0
508,U_g4108,30,0
509,U_g4308,0,0
510,U_g475,25,0
511,U_g990,0,0
512,U_g31,33,0
513,U_g3412,25,0
514,U_g45,37,0
515,U_g799,25,0
516,U_g3706,18,0
517,U_g3990,24,0
518,U_g5385,23,0
519,U_g5881,22,0
520,U_g1992,16,0
521,U_g3029,21,0
522,U_g3171,21,0
523,U_g3787,28,0
524,U_g812,27,0
525,U_g832,27,0
526,U_g5897,18,0
527,U_g4165,23,0
528,U_g4571,0,0
529,U_g3281,0,0
530,U_g4455,30,0
531,U_g2902,38,0
532,U_g333,29,0
533,U_g168,24,0
534,U_g2823,26,0
535,U_g3684,32,0
536,U_g3639,18,0
537,U_g5331,0,0
538,U_g3338,24,0
539,U_g5406,27,0
540,U_g3791,25,0
541,U_g269,33,0
542,U_g401,25,0
543,U_g6040,22,0
544,U_g441,26,0
545,U_g5105,24,0
546,U_g3808,23,0
547,U_g9,33,0
548,U_g3759,17,0
549,U_g4467,27,0
550,U_g3957,28,0
551,U_g4093,24,0
552,U_g1760,28,0
553,U_g6151,0,0
554,U_g6351,25,0
555,U_g160,24,0
556,U_g5445,28,0
557,U_g5373,20,0
558,U_g2279,17,0
559,U_g3498,25,0
560,U_g586,21,0
561,U_g869,0,0
562,U_g2619,26,0
563,U_g1183,19,0
564,U_g1608,18,0
565,U_g4197,0,0
566,U_g5283,0,0
567,U_g1779,15,0
568,U_g2652,24,0
569,U_g5459,0,0
570,U_g2193,28,0
571,U_g2393,26,0
572,U_g5767,14,0
573,U_g661,23,0
574,U_g4950,32,0
575,U_g5535,29,0
576,U_g2834,26,0
577,U_g1361,15,0
578,U_g3419,20,0
579,U_g6235,17,0
580,U_g1146,14,0
581,U_g2625,28,0
582,U_g150,18,0
583,U_g1696,20,0
584,U_g6555,23,0
585,U_g859,27,0
586,U_g3385,24,0
587,U_g3881,18,0
588,U_g6621,24,0
589,U_g3470,26,0
590,U_g3897,20,0
591,U_g518,18,0
592,U_g3025,21,0
593,U_g538,38,0
594,U_g2606,31,0
595,U_g1472,23,0
596,U_g6113,24,0
597,U_g542,22,0
598,U_g5188,16,0
599,U_g5689,27,0
600,U_g1116,0,0
601,U_g405,25,0
602,U_g5216,19,0
603,U_g6494,0,0
604,U_g4669,15,0
605,U_g5428,22,0
606,U_g996,16,0
607,U_g4531,19,0
608,U_g2860,37,0
609,U_g4743,30,0
610,U_g6593,21,0
611,U_g2710,24,0
612,U_g215,24,0
613,U_g4411,0,0
614,U_g1413,24,0
615,U_g4474,0,0
616,U_g5308,0,0
617,U_g6641,21,0
618,U_g3045,30,0
619,U_g6,33,0
620,U_g1936,18,0
621,U_g55,50,0
622,U_g504,26,0
623,U_g2587,26,0
624,U_g4480,11,0
625,U_g2311,26,0
626,U_g3602,22,0
627,U_g5571,31,0
628,U_g3578,22,0
629,U_g468,17,0
630,U_g5448,15,0
631,U_g3767,19,0
632,U_g5827,23,0
633,U_g3582,25,0
634,U_g6271,25,0
635,U_g4688,23,0
636,U_g5774,28,0
637,U_g2380,26,0
638,U_g5196,15,0
639,U_g5396,23,0
640,U_g3227,21,0
641,U_g2020,21,0
642,U_g4000,0,0
643,U_g1079,0,0
644,U_g6541,25,0
645,U_g3203,22,0
646,U_g1668,15,0
647,U_g4760,18,0
648,U_g262,32,0
649,U_g1840,17,0
650,U_g70,0,0
651,U_g5467,27,0
652,U_g460,25,0
653,U_g6209,16,0
654,U_g74,31,0
655,U_g5290,0,0
656,U_g655,22,0
657,U_g3502,36,0
658,U_g2204,30,0
659,U_g5256,14,0
660,U_g4608,18,0
661,U_g794,26,0
662,U_g4023,0,0
663,U_g4423,0,0
664,U_g3689,15,0
665,U_g5381,18,0
666,U_g5685,0,0
667,U_g703,26,0
668,U_g5421,19,0
669,U_g862,25,0
670,U_g3247,21,0
671,U_g2040,20,0
672,U_g4999,27,0
673,U_g4146,32,0
674,U_g4633,24,0
675,U_g1157,15,0
676,U_g5723,18,0
677,U_g4732,36,0
678,U_g5101,21,0
679,U_g5817,18,0
680,U_g2151,21,0
681,U_g2351,23,0
682,U_g2648,27,0
683,U_g6736,23,0
684,U_g4944,31,0
685,U_g4072,18,0
686,U_g344,33,0
687,U_g4443,0,0
688,U_g3466,25,0
689,U_g4116,21,0
690,U_g5041,16,0
691,U_g5441,27,0
692,U_g4434,30,0
693,U_g3827,13,0
694,U_g6500,21,0
695,U_g5673,0,0
696,U_g3133,33,0
697,U_g3333,24,0
698,U_g979,0,0
699,U_g4681,12,0
700,U_g298,25,0
701,U_g3774,22,0
702,U_g2667,26,0
703,U_g3396,16,0
704,U_g4210,0,0
705,U_g1894,24,0
706,U_g2988,36,0
707,U_g3538,24,0
708,U_g301,24,0
709,U_g341,27,0
710,U_g827,27,0
711,U_g1075,25,0
712,U_g6077,21,0
713,U_g2555,21,0
714,U_g5011,15,0
715,U_g199,37,0
716,U_g6523,18,0
717,U_g1526,24,0
718,U_g4601,19,0
719,U_g854,16,0
720,U_g1484,22,0
721,U_g4922,36,0
722,U_g5080,33,0
723,U_g5863,16,0
724,U_g4581,26,0
725,U_g3021,26,0
726,U_g2518,26,0
727,U_g2567,28,0
728,U_g568,26,0
729,U_g3263,24,0
730,U_g6613,18,0
731,U_g6044,14,0
732,U_g6444,23,0
733,U_g2965,38,0
734,U_g5857,15,0
735,U_g1616,20,0
736,U_g890,24,0
737,U_g5976,0,0
738,U_g3562,26,0
739,U_g4294,26,0
740,U_g1404,25,0
741,U_g3723,19,0
742,U_g3817,22,0
743,U_g93,15,0
744,U_g4501,27,0
745,U_g287,22,0
746,U_g2724,25,0
747,U_g4704,26,0
748,U_g22,4,0
749,U_g2878,38,0
750,U_g5220,19,0
751,U_g617,25,0
752,U_g637,30,0
753,U_g316,26,0
754,U_g1277,25,0
755,U_g6513,21,0
756,U_g336,28,0
757,U_g2882,38,0
758,U_g933,25,0
759,U_g1906,15,0
760,U_g305,30,0
761,U_g8,33,0
762,U_g3368,12,0
763,U_g2799,25,0
764,U_g887,0,0
765,U_g5327,0,0
766,U_g4912,36,0
767,U_g4157,36,0
768,U_g2541,24,0
769,U_g2153,21,0
770,U_g550,38,0
771,U_g255,20,0
772,U_g1945,25,0
773,U_g5240,14,0
774,U_g1478,33,0
775,U_g3080,32,0
776,U_g3863,24,0
777,U_g1959,23,0
778,U_g3480,23,0
779,U_g6653,24,0
780,U_g6719,0,0
781,U_g2864,37,0
782,U_g4894,32,0
783,U_g5681,0,0
784,U_g3857,23,0
785,U_g3976,0,0
786,U_g499,26,0
787,U_g5413,18,0
788,U_g1002,12,0
789,U_g776,22,0
790,U_g28,29,0
791,U_g1236,0,0
792,U_g4646,32,0
793,U_g2476,28,0
794,U_g1657,20,0
795,U_g2375,21,0
796,U_g63,13,0
797,U_g6012,0,0
798,U_g358,0,0
799,U_g896,25,0
800,U_g967,26,0
801,U_g3423,28,0
802,U_g283,19,0
803,U_g3161,22,0
804,U_g2384,26,0
805,U_g3361,22,0
806,U_g6675,0,0
807,U_g4616,18,0
808,U_g4561,31,0
809,U_g2024,15,0
810,U_g3451,0,0
811,U_g2795,21,0
812,U_g613,25,0
813,U_g4527,17,0
814,U_g1844,20,0
815,U_g5937,33,0
816,U_g4546,18,0
817,U_g3103,0,0
818,U_g2523,24,0
819,U_g3303,25,0
820,U_g2643,27,0
821,U_g6109,20,0
822,U_g1489,33,0
823,U_g5390,23,0
824,U_g194,21,0
825,U_g2551,20,0
826,U_g5156,27,0
827,U_g3072,32,0
828,U_g1242,1,0
829,U_g47,37,0
830,U_g3443,29,0
831,U_g4277,24,0
832,U_g1955,18,0
833,U_g6049,15,0
834,U_g3034,30,0
835,U_g2273,20,0
836,U_g6715,0,0
837,U_g4771,26,0
838,U_g6098,26,0
839,U_g3147,21,0
840,U_g3347,24,0
841,U_g2269,25,0
842,U_g191,0,0
843,U_g2712,19,0
844,U_g626,25,0
845,U_g2729,25,0
846,U_g5357,27,0
847,U_g4991,25,0
848,U_g6019,0,0
849,U_g4709,15,0
850,U_g6419,14,0
851,U_g6052,26,0
852,U_g2927,38,0
853,U_g4340,17,0
854,U_g5929,33,0
855,U_g4907,36,0
856,U_g3317,0,0
857,U_g4035,24,0
858,U_g2946,18,0
859,U_g918,27,0
860,U_g4082,22,0
861,U_g6486,31,0
862,U_g2036,25,0
863,U_g577,18,0
864,U_g1620,20,0
865,U_g2831,30,0
866,U_g667,19,0
867,U_g930,16,0
868,U_g3937,20,0
869,U_g5782,28,0
870,U_g817,27,0
871,U_g1249,33,0
872,U_g837,18,0
873,U_g3668,0,0
874,U_g599,25,0
875,U_g5475,17,0
876,U_g739,27,0
877,U_g5949,16,0
878,U_g6682,32,0
879,U_g6105,26,0
880,U_g904,24,0
881,U_g2873,38,0
882,U_g1854,21,0
883,U_g5084,33,0
884,U_g5603,31,0
885,U_g4222,0,0
886,U_g2495,32,0
887,U_g2437,18,0
888,U_g2102,23,0
889,U_g2208,25,0
890,U_g2579,24,0
891,U_g4064,24,0
892,U_g4899,32,0
893,U_g2719,25,0
894,U_g4785,31,0
895,U_g5583,23,0
896,U_g781,25,0
897,U_g6173,29,0
898,U_g6373,0,0
899,U_g2917,38,0
900,U_g686,19,0
901,U_g1252,12,0
902,U_g671,18,0
903,U_g2265,25,0
904,U_g6283,17,0
905,U_g6369,0,0
906,U_g5276,0,0
907,U_g6459,16,0
908,U_g901,22,0
909,U_g4194,0,0
910,U_g5527,29,0
911,U_g4489,29,0
912,U_g1974,25,0
913,U_g1270,25,0
914,U_g4966,24,0
915,U_g6415,22,0
916,U_g6227,16,0
917,U_g3929,21,0
918,U_g5503,22,0
919,U_g4242,20,0
920,U_g5925,21,0
921,U_g1124,25,0
922,U_g4955,22,0
923,U_g5224,14,0
924,U_g2012,16,0
925,U_g6203,29,0
926,U_g5120,27,0
927,U_g5320,0,0
928,U_g2389,24,0
929,U_g4438,31,0
930,U_g2429,18,0
931,U_g2787,25,0
932,U_g1287,37,0
933,U_g2675,19,0
934,U_g66,19,0
935,U_g4836,29,0
936,U_g1199,19,0
937,U_g1399,20,0
938,U_g5547,18,0
939,U_g3782,25,0
940,U_g6428,15,0
941,U_g2138,31,0
942,U_g3661,0,0
943,U_g2338,23,0
944,U_g4229,0,0
945,U_g6247,10,0
946,U_g2791,21,0
947,U_g3949,28,0
948,U_g1291,37,0
949,U_g5945,33,0
950,U_g5244,20,0
951,U_g2759,26,0
952,U_g6741,21,0
953,U_g785,26,0
954,U_g1259,12,0
955,U_g3484,20,0
956,U_g209,24,0
957,U_g6609,21,0
958,U_g5517,26,0
959,U_g2449,26,0
960,U_g2575,24,0
961,U_g65,14,0
962,U_g2715,19,0
963,U_g936,31,0
964,U_g2098,23,0
965,U_g4462,27,0
966,U_g604,18,0
967,U_g6589,21,0
968,U_g1886,16,0
969,U_g6466,16,0
970,U_g6365,0,0
971,U_g6711,0,0
972,U_g429,22,0
973,U_g1870,24,0
974,U_g4249,32,0
975,U_g6455,21,0
976,U_g3004,31,0
977,U_g1825,20,0
978,U_g6133,28,0
979,U_g1008,14,0
980,U_g4392,28,0
981,U_g5002,0,0
982,U_g3546,24,0
983,U_g5236,19,0
984,U_g1768,21,0
985,U_g4854,18,0
986,U_g3925,28,0
987,U_g6509,26,0
988,U_g732,32,0
989,U_g2504,25,0
990,U_g1322,0,0
991,U_g4520,0,0
992,U_g4219,0,0
993,U_g2185,26,0
994,U_g37,38,0
995,U_g4031,0,0
996,U_g2070,19,0
997,U_g4812,0,0
998,U_g6093,21,0
999,U_g968,14,0
1000,U_g4176,38,0
1001,U_g4005,30,0
1002,U_g4405,0,0
1003,U_g872,0,0
1004,U_g6181,30,0
1005,U_g6381,7,0
1006,U_g4765,14,0
1007,U_g5563,27,0
1008,U_g1395,23,0
1009,U_g1913,20,0
1010,U_g2331,31,0
1011,U_g6263,25,0
1012,U_g50,38,0
1013,U_g3945,24,0
1014,U_g347,0,0
1015,U_g5731,18,0
1016,U_g4473,27,0
1017,U_g1266,25,0
1018,U_g5489,17,0
1019,U_g714,24,0
1020,U_g2748,20,0
1021,U_g5471,28,0
1022,U_g4540,31,0
1023,U_g6723,0,0
1024,U_g6605,19,0
1025,U_g2445,26,0
1026,U_g2173,19,0
1027,U_g4287,20,0
1028,U_g2491,28,0
1029,U_g4849,18,0
1030,U_g2169,19,0
1031,U_g2283,19,0
1032,U_g6585,24,0
1033,U_g121,30,0
1034,U_g2407,25,0
1035,U_g2868,38,0
1036,U_g2767,31,0
1037,U_g1783,28,0
1038,U_g3310,0,0
1039,U_g1312,22,0
1040,U_g5212,19,0
1041,U_g4245,36,0
1042,U_g645,24,0
1043,U_g4291,0,0
1044,U_g79,15,0
1045,U_g182,15,0
1046,U_g1129,33,0
1047,U_g2227,32,0
1048,U_g6058,26,0
1049,U_g4207,0,0
1050,U_g2246,26,0
1051,U_g1830,22,0
1052,U_g3590,18,0
1053,U_g392,23,0
1054,U_g1592,26,0
1055,U_g6505,25,0
1056,U_g6411,28,0
1057,U_g1221,17,0
1058,U_g5921,32,0
1059,U_g106,27,0
1060,U_g146,20,0
1061,U_g218,0,0
1062,U_g6474,31,0
1063,U_g1932,24,0
1064,U_g1624,19,0
1065,U_g5062,18,0
1066,U_g5462,29,0
1067,U_g2689,36,0
1068,U_g6573,24,0
1069,U_g1677,24,0
1070,U_g2028,28,0
1071,U_g2671,19,0
1072,U_g1576,21,0
1073,U_g4408,31,0
1074,U_g34,46,0
1075,U_g1848,25,0
1076,U_g3089,22,0
1077,U_g3731,18,0
1078,U_g86,25,0
1079,U_g5485,17,0
1080,U_g2741,25,0
1081,U_g802,0,0
1082,U_g2638,17,0
1083,U_g4122,26,0
1084,U_g4322,31,0
1085,U_g5941,21,0
1086,U_g2108,25,0
1087,U_g6000,0,0
1088,U_g25,2,0
1089,U_g1644,15,0
1090,U_g595,25,0
1091,U_g2217,26,0
1092,U_g1319,19,0
1093,U_g2066,24,0
1094,U_g1152,14,0
1095,U_g5252,18,0
1096,U_g2165,21,0
1097,U_g2571,23,0
1098,U_g5176,19,0
1099,U_g391,25,0
1100,U_g5005,0,0
1101,U_g2711,12,0
1102,U_g6023,0,0
1103,U_g1211,17,0
1104,U_g2827,26,0
1105,U_g6423,14,0
1106,U_g875,0,0
1107,U_g4859,18,0
1108,U_g424,26,0
1109,U_g1274,15,0
1110,U_g1426,0,0
1111,U_g85,7,0
1112,U_g2803,21,0
1113,U_g6451,14,0
1114,U_g1821,30,0
1115,U_g2509,21,0
1116,U_g5073,18,0
1117,U_g1280,27,0
1118,U_g4815,0,0
1119,U_g6346,0,0
1120,U_g6633,21,0
1121,U_g5124,27,0
1122,U_g1083,0,0
1123,U_g6303,25,0
1124,U_g5069,22,0
1125,U_g2994,37,0
1126,U_g650,22,0
1127,U_g1636,16,0
1128,U_g3921,24,0
1129,U_g2093,24,0
1130,U_g6732,23,0
1131,U_g1306,32,0
1132,U_g5377,19,0
1133,U_g1061,15,0
1134,U_g3462,17,0
1135,U_g2181,22,0
1136,U_g956,33,0
1137,U_g1756,20,0
1138,U_g5849,24,0
1139,U_g4112,21,0
1140,U_g2685,19,0
1141,U_g2197,19,0
1142,U_g6116,24,0
1143,U_g2421,19,0
1144,U_g1046,14,0
1145,U_g482,23,0
1146,U_g4401,29,0
1147,U_g6434,27,0
1148,U_g1514,25,0
1149,U_g329,25,0
1150,U_g6565,26,0
1151,U_g2950,38,0
1152,U_g4129,25,0
1153,U_g1345,19,0
1154,U_g6533,21,0
1155,U_g3298,0,0
1156,U_g3085,28,0
1157,U_g4727,36,0
1158,U_g6697,27,0
1159,U_g1536,25,0
1160,U_g3941,28,0
1161,U_g370,24,0
1162,U_g5694,22,0
1163,U_g1858,23,0
1164,U_g446,15,0
